,cam,site,location,purpose,streamside,instdate,remdatefill,FileName,DateTimeOriginal,folderdateend,folderdatestart
823,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0598.JPG,2011-01-01 01:53:57,2015-05-07,2014-02-04
824,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0599.JPG,2011-01-01 01:54:49,2015-05-07,2014-02-04
825,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0600.JPG,2011-01-01 01:57:35,2015-05-07,2014-02-04
826,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0601.JPG,NA,2015-05-07,2014-02-04
827,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0602.JPG,2011-01-01 01:58:29,2015-05-07,2014-02-04
828,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0603.JPG,2011-01-01 01:59:00,2015-05-07,2014-02-04
829,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0604.JPG,2011-01-01 01:59:39,2015-05-07,2014-02-04
830,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0605.JPG,2011-01-01 02:00:40,2015-05-07,2014-02-04
831,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0606.JPG,2011-01-01 02:01:36,2015-05-07,2014-02-04
832,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0607.JPG,2011-01-01 02:02:04,2015-05-07,2014-02-04
833,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0608.JPG,2011-01-01 02:03:12,2015-05-07,2014-02-04
834,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0609.JPG,2011-01-01 02:04:37,2015-05-07,2014-02-04
835,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0610.JPG,2011-01-01 02:06:29,2015-05-07,2014-02-04
836,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0611.JPG,2011-01-01 02:08:46,2015-05-07,2014-02-04
837,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0612.JPG,2011-01-01 02:11:22,2015-05-07,2014-02-04
838,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0613.JPG,2011-01-01 02:12:27,2015-05-07,2014-02-04
839,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0614.JPG,2011-01-01 02:13:11,2015-05-07,2014-02-04
840,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0615.JPG,2011-01-01 02:13:24,2015-05-07,2014-02-04
841,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0616.JPG,2011-01-01 02:14:01,2015-05-07,2014-02-04
842,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0617.JPG,2011-01-01 02:14:35,2015-05-07,2014-02-04
843,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0618.JPG,2011-01-01 02:15:05,2015-05-07,2014-02-04
844,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0619.JPG,2011-01-01 02:15:42,2015-05-07,2014-02-04
845,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0620.JPG,2011-01-01 02:16:15,2015-05-07,2014-02-04
846,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0621.JPG,2011-01-01 02:17:25,2015-05-07,2014-02-04
847,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0622.JPG,2011-01-01 02:19:14,2015-05-07,2014-02-04
848,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0623.JPG,2011-01-01 02:21:23,2015-05-07,2014-02-04
849,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0624.JPG,2011-01-01 02:24:08,2015-05-07,2014-02-04
850,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0625.JPG,2011-01-01 02:25:43,2015-05-07,2014-02-04
851,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0626.JPG,NA,2015-05-07,2014-02-04
852,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0627.JPG,2011-01-01 02:30:05,2015-05-07,2014-02-04
853,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0628.JPG,2011-01-01 02:50:40,2015-05-07,2014-02-04
854,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0629.JPG,2011-01-01 03:43:27,2015-05-07,2014-02-04
855,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0630.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
856,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0631.JPG,2011-01-01 00:00:16,2015-05-07,2014-02-04
857,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0632.JPG,2011-01-01 00:00:16,2015-05-07,2014-02-04
858,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0633.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
859,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0634.JPG,2011-01-01 00:04:06,2015-05-07,2014-02-04
860,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0635.JPG,2011-01-01 00:05:33,2015-05-07,2014-02-04
861,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0636.JPG,2011-01-01 00:06:26,2015-05-07,2014-02-04
862,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0637.JPG,2030-01-20 10:18:54,2015-05-07,2014-02-04
863,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0638.JPG,NA,2015-05-07,2014-02-04
864,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0639.JPG,2011-01-01 00:00:01,2015-05-07,2014-02-04
865,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0640.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
866,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0641.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
867,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0642.JPG,2011-01-01 00:01:11,2015-05-07,2014-02-04
868,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0643.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
869,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0644.JPG,2011-01-01 00:00:52,2015-05-07,2014-02-04
870,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0645.JPG,2011-01-01 00:07:05,2015-05-07,2014-02-04
871,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0646.JPG,2011-01-01 00:08:51,2015-05-07,2014-02-04
872,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0647.JPG,2011-01-01 00:09:09,2015-05-07,2014-02-04
873,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0648.JPG,2011-01-01 00:09:44,2015-05-07,2014-02-04
874,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0649.JPG,2011-01-01 00:11:13,2015-05-07,2014-02-04
875,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0650.JPG,2011-01-01 00:12:59,2015-05-07,2014-02-04
876,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0651.JPG,2011-01-01 00:16:14,2015-05-07,2014-02-04
877,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0652.JPG,2011-01-01 00:18:31,2015-05-07,2014-02-04
878,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0653.JPG,2011-01-01 00:19:37,2015-05-07,2014-02-04
879,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0654.JPG,2011-01-01 00:20:05,2015-05-07,2014-02-04
880,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0655.JPG,2011-01-01 00:20:20,2015-05-07,2014-02-04
881,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0656.JPG,2011-01-01 00:20:45,2015-05-07,2014-02-04
882,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0657.JPG,2011-01-01 00:20:58,2015-05-07,2014-02-04
883,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0658.JPG,2011-01-01 00:23:38,2015-05-07,2014-02-04
884,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0659.JPG,2011-01-01 00:25:11,2015-05-07,2014-02-04
885,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0660.JPG,2011-01-01 00:25:39,2015-05-07,2014-02-04
886,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0661.JPG,2011-01-01 00:26:12,2015-05-07,2014-02-04
887,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0662.JPG,2011-01-01 00:28:12,2015-05-07,2014-02-04
888,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0663.JPG,2011-01-01 00:29:20,2015-05-07,2014-02-04
889,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0664.JPG,2011-01-01 00:33:29,2015-05-07,2014-02-04
890,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0665.JPG,2011-01-01 00:34:52,2015-05-07,2014-02-04
891,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0666.JPG,2011-01-01 00:36:06,2015-05-07,2014-02-04
892,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0667.JPG,2011-01-01 00:55:40,2015-05-07,2014-02-04
893,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0668.JPG,2011-01-01 01:00:31,2015-05-07,2014-02-04
894,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0669.JPG,2011-01-01 01:06:44,2015-05-07,2014-02-04
895,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0670.JPG,2011-01-01 01:11:12,2015-05-07,2014-02-04
896,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0671.JPG,2011-01-01 01:24:13,2015-05-07,2014-02-04
897,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0672.JPG,2011-01-01 01:28:18,2015-05-07,2014-02-04
898,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0673.JPG,2011-01-01 01:30:21,2015-05-07,2014-02-04
899,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0674.JPG,2011-01-01 01:30:48,2015-05-07,2014-02-04
900,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0675.JPG,2011-01-01 01:31:50,2015-05-07,2014-02-04
901,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0676.JPG,2011-01-01 01:32:42,2015-05-07,2014-02-04
902,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0677.JPG,2011-01-01 01:37:13,2015-05-07,2014-02-04
903,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0678.JPG,2011-01-01 01:51:57,2015-05-07,2014-02-04
904,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0679.JPG,2011-01-01 01:58:07,2015-05-07,2014-02-04
905,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0680.JPG,2011-01-01 02:04:46,2015-05-07,2014-02-04
906,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0681.JPG,2011-01-01 02:04:46,2015-05-07,2014-02-04
907,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0682.JPG,2011-01-01 02:07:06,2015-05-07,2014-02-04
908,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0683.JPG,2011-01-01 02:07:52,2015-05-07,2014-02-04
909,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0684.JPG,2011-01-01 02:09:47,2015-05-07,2014-02-04
910,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0685.JPG,2011-01-01 02:34:14,2015-05-07,2014-02-04
911,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0686.JPG,2011-01-01 02:36:41,2015-05-07,2014-02-04
912,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0687.JPG,2011-01-01 02:44:11,2015-05-07,2014-02-04
913,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0688.JPG,2011-01-01 03:58:22,2015-05-07,2014-02-04
914,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0689.JPG,2011-01-01 04:00:11,2015-05-07,2014-02-04
915,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0690.JPG,2011-01-01 04:40:02,2015-05-07,2014-02-04
916,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0691.JPG,2011-01-01 04:40:41,2015-05-07,2014-02-04
917,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0692.JPG,2011-01-01 04:45:34,2015-05-07,2014-02-04
918,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0693.JPG,2011-01-01 04:45:50,2015-05-07,2014-02-04
919,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0694.JPG,2011-01-01 05:09:56,2015-05-07,2014-02-04
920,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0695.JPG,2011-01-01 05:16:28,2015-05-07,2014-02-04
921,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0696.JPG,2011-01-01 05:19:35,2015-05-07,2014-02-04
922,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0697.JPG,2011-01-01 05:52:59,2015-05-07,2014-02-04
923,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0698.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
924,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0699.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
925,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0700.JPG,2011-01-01 00:49:53,2015-05-07,2014-02-04
926,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0701.JPG,2011-01-01 22:48:37,2015-05-07,2014-02-04
927,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0702.JPG,2011-01-02 03:55:10,2015-05-07,2014-02-04
928,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0703.JPG,2011-01-02 22:33:42,2015-05-07,2014-02-04
929,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0704.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
930,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0705.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
931,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0706.JPG,2011-01-01 01:02:53,2015-05-07,2014-02-04
932,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0707.JPG,2011-01-01 01:25:54,2015-05-07,2014-02-04
933,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000001.JPG,2014-10-25 10:50:56,2014-11-25,NA
934,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000002.JPG,2014-10-25 10:53:12,2014-11-25,NA
935,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000003.JPG,2014-10-25 10:53:39,2014-11-25,NA
936,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000004.JPG,2014-10-25 10:54:06,2014-11-25,NA
937,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000005.JPG,2014-10-27 10:26:22,2014-11-25,NA
938,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000006.JPG,2014-10-30 15:13:47,2014-11-25,NA
939,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000007.JPG,2014-10-31 10:23:21,2014-11-25,NA
940,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000008.JPG,2014-10-31 13:32:00,2014-11-25,NA
941,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000009.JPG,2014-11-01 11:23:41,2014-11-25,NA
942,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000010.JPG,2014-11-02 18:38:44,2014-11-25,NA
943,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000011.JPG,2014-11-02 22:48:09,2014-11-25,NA
944,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000012.JPG,2014-11-04 13:34:48,2014-11-25,NA
945,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000013.JPG,2014-11-06 10:59:51,2014-11-25,NA
946,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000014.JPG,2014-11-06 14:16:22,2014-11-25,NA
947,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000015.JPG,2014-11-07 12:42:55,2014-11-25,NA
948,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000016.JPG,2014-11-07 16:53:04,2014-11-25,NA
949,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000017.JPG,2014-11-07 23:50:25,2014-11-25,NA
950,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000018.JPG,2014-11-08 11:23:34,2014-11-25,NA
951,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000019.JPG,2014-11-08 21:18:03,2014-11-25,NA
952,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000020.JPG,2014-11-09 14:47:26,2014-11-25,NA
953,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000021.JPG,2014-11-09 15:03:31,2014-11-25,NA
954,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000022.JPG,2014-11-09 15:19:34,2014-11-25,NA
955,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000023.JPG,2014-11-10 09:42:59,2014-11-25,NA
956,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000024.JPG,2014-11-10 10:37:13,2014-11-25,NA
957,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000025.JPG,2014-11-13 09:02:33,2014-11-25,NA
958,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000026.JPG,2014-11-14 16:57:24,2014-11-25,NA
959,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000027.JPG,2014-11-15 10:01:02,2014-11-25,NA
960,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000028.JPG,2014-11-15 12:26:10,2014-11-25,NA
961,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000029.JPG,2014-11-16 18:54:18,2014-11-25,NA
962,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000030.JPG,2014-11-17 09:03:07,2014-11-25,NA
963,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000031.JPG,2014-11-21 09:52:33,2014-11-25,NA
964,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000032.JPG,2014-11-24 15:56:53,2014-11-25,NA
965,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,EK000033.JPG,2014-11-25 16:29:25,2014-11-25,NA
966,36,DS9,downstream,general,sb,2014-04-10,2015-05-07,on setup.txt,NA,2014-11-25,NA
967,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000001.JPG,2014-02-27 22:43:43,2014-03-10,NA
968,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000002.JPG,2014-03-01 02:54:52,2014-03-10,NA
969,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000003.JPG,2014-03-04 18:54:11,2014-03-10,NA
970,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000004.JPG,2014-03-10 10:32:27,2014-03-10,NA
971,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000005.JPG,2014-03-10 10:32:54,2014-03-10,NA
972,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000006.JPG,2014-03-10 10:33:20,2014-03-10,NA
973,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000007.JPG,2014-03-10 10:33:49,2014-03-10,NA
974,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000008.JPG,2014-03-10 10:34:18,2014-03-10,NA
975,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000009.JPG,2014-03-10 10:37:48,2014-03-10,NA
976,4,DS7,downstream,general,anti,2013-10-03,2014-10-25,EK000010.JPG,2014-03-10 10:38:21,2014-03-10,NA
977,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000001.JPG,2014-11-25 17:18:34,2014-12-15,NA
978,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000002.JPG,2014-11-25 17:19:01,2014-12-15,NA
979,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000003.JPG,2014-11-25 17:20:09,2014-12-15,NA
980,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000004.JPG,2014-11-25 17:20:36,2014-12-15,NA
981,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000005.JPG,2014-11-25 17:23:32,2014-12-15,NA
982,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000006.JPG,2014-11-25 17:25:02,2014-12-15,NA
983,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000007.JPG,2014-11-25 17:25:50,2014-12-15,NA
984,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000008.JPG,2014-11-25 17:27:19,2014-12-15,NA
985,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000009.JPG,2014-11-25 17:29:48,2014-12-15,NA
986,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000010.JPG,2014-11-28 10:55:37,2014-12-15,NA
987,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000011.JPG,2014-11-28 11:47:30,2014-12-15,NA
988,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000012.JPG,2014-11-30 15:23:34,2014-12-15,NA
989,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000013.JPG,2014-12-09 13:11:23,2014-12-15,NA
990,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000014.JPG,2014-12-09 13:11:50,2014-12-15,NA
991,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000015.JPG,2014-12-09 13:13:31,2014-12-15,NA
992,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000016.JPG,2014-12-09 13:14:12,2014-12-15,NA
993,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000017.JPG,2014-12-09 13:14:49,2014-12-15,NA
994,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000018.JPG,2014-12-09 13:15:16,2014-12-15,NA
995,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000019.JPG,2014-12-09 13:15:43,2014-12-15,NA
996,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000020.JPG,2014-12-09 13:16:09,2014-12-15,NA
997,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000021.JPG,2014-12-09 13:16:37,2014-12-15,NA
998,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000022.JPG,2014-12-09 13:17:44,2014-12-15,NA
999,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000023.JPG,2014-12-09 13:19:59,2014-12-15,NA
1000,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000024.JPG,2014-12-09 13:20:27,2014-12-15,NA
1001,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000025.JPG,2014-12-09 13:20:57,2014-12-15,NA
1002,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000026.JPG,2014-12-09 13:21:53,2014-12-15,NA
1003,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000027.JPG,2014-12-09 13:22:20,2014-12-15,NA
1004,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000028.JPG,2014-12-09 13:23:00,2014-12-15,NA
1005,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000029.JPG,2014-12-09 13:23:48,2014-12-15,NA
1006,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000030.JPG,2014-12-09 13:24:50,2014-12-15,NA
1007,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000031.JPG,2014-12-09 13:25:20,2014-12-15,NA
1008,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000032.JPG,2014-12-09 13:25:58,2014-12-15,NA
1009,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000033.JPG,2014-12-09 13:26:24,2014-12-15,NA
1010,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000034.JPG,2014-12-09 13:26:54,2014-12-15,NA
1011,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000035.JPG,2014-12-09 13:27:22,2014-12-15,NA
1012,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000036.JPG,2014-12-09 13:28:30,2014-12-15,NA
1013,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000037.JPG,2014-12-09 13:29:01,2014-12-15,NA
1014,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000038.JPG,2014-12-09 13:29:32,2014-12-15,NA
1015,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000039.JPG,2014-12-09 13:32:34,2014-12-15,NA
1016,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000040.JPG,2014-12-09 13:33:22,2014-12-15,NA
1017,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000041.JPG,2014-12-09 13:33:50,2014-12-15,NA
1018,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000042.JPG,2014-12-09 13:34:44,2014-12-15,NA
1019,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000043.JPG,2014-12-09 13:35:11,2014-12-15,NA
1020,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000044.JPG,2014-12-09 13:35:42,2014-12-15,NA
1021,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000045.JPG,2014-12-09 13:36:08,2014-12-15,NA
1022,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000046.JPG,2014-12-09 13:36:44,2014-12-15,NA
1023,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000047.JPG,2014-12-09 13:37:11,2014-12-15,NA
1024,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000048.JPG,2014-12-09 13:37:40,2014-12-15,NA
1025,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000049.JPG,2014-12-09 13:39:12,2014-12-15,NA
1026,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000050.JPG,2014-12-09 13:39:41,2014-12-15,NA
1027,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000051.JPG,2014-12-09 13:40:09,2014-12-15,NA
1028,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000052.JPG,2014-12-09 13:41:08,2014-12-15,NA
1029,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000053.JPG,2014-12-09 13:41:35,2014-12-15,NA
1030,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000054.JPG,2014-12-09 13:42:41,2014-12-15,NA
1031,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000055.JPG,2014-12-09 13:43:10,2014-12-15,NA
1032,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000056.JPG,2014-12-09 13:43:37,2014-12-15,NA
